match_id,puuid,gamer_name,tag_line,partner_group_id,companion,gold_left,placement,win
NA1_5174138455,8q7EagOKkDX2H6cM7M5-qmh1SfdDj2FeKEi9UH6Nhe8Ldb5Y4Yx0vfpcPGi4obsLslXfn6mZxIyjGA,SangSangRYUK,NA1,1,PetSGShisa,24,4,True
NA1_5174138455,6jsdMs5k_oQ09XRFiU8Z_lwGIw5Yi38eLjgEK0WOKAvNxYRCVLzrvpyG6UlIPnVkWjOeWJ73SlTbMw,ManYuInRYUK,NA1,1,PetScuttleCrab,1,3,True
NA1_5174138455,svbXszf_BXv16GZ6kkU7Nq_l5AmnrIjbBdH1T8agJgDAkILdpADAF7J8Vv0lUAV031tQGIePB831Sg,BoBaBaBo,NA1,2,PetDuckbill,3,2,True
NA1_5174138455,85ZhchPf1NT-9chuq1JvhSAimcGQrCpXXsHwEJpPouTfrXcTgbbj8kxSWb9cKVeY_Fi6aN9ObnZoNA,louielee,NA1,2,PetChibiYone,55,1,True
NA1_5174138455,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,3,PetScuttleCrab,43,7,False
NA1_5174138455,S3ch1SOEhyCEmWMIdO4bUHNcGFVcFlCYoJLInwlRYO9TrLpTgNrb5HKcgicqPdEeOyYC_96nQM9kyg,prince,00001,3,PetChibiAhri,0,8,False
NA1_5174138455,eWFY_Sy57NO08JqEZOMQZOSvz4R4Zp8xkkAwQqbQKRgOdjURpiY00nxjKvyYlS6RFablJ4CnT2udOA,getthatpoon,NA1,4,PetSGShisa,0,6,False
NA1_5174138455,vII8Be_cOKcDljBGUxhkFVLH3qyFJ4SLXN9AsiRTILUgib4G-dAzuqq4YnUtrYXRA2BnkpR6wMLlCQ,BabyYodaNuggies,NA1,4,PetChibiYuumi,2,5,False
NA1_5183727333,t8Pp7teOKwR7GBmUNUmaSU4E4KjZjqM9DsLeW3GWu9EWy0Nriq_gAMcFL3LXpiXwPPdAbarZFmN3Bw,eldoce,1212,,PetPenguKnight,15,7,False
NA1_5183727333,TkdaV56CkfbpBvO6p8fihxzczZ1IpnUHq99cp83_9SbH0m8k_Grrmac4cDfxcV4bbs1oADGOG6XhyQ,Neku,083,,PetChibiIrelia,1,2,True
NA1_5183727333,kpvVYjwgDKxMYCJjFdYJa8qvPwwbxaRZxdxzZ7FsYmgTgosyZd3UrZjm5q2brvfOkF8uGsIvix1BHw,sad now,NA1,,PetChibiKatarina,1,3,True
NA1_5183727333,qQjmdFxAjWgmsAhy4G1HJvCeCtleCb8jB2tOihUsXMoG7K2-pNhMQUvYdfAJTsfZ8ENa6I-HoSv5ug,stahcy,NA1,,PetPoro,1,4,True
NA1_5183727333,wEqfRYvrU3GEHKat0jsQFQ03l3YED4T-S2iFh0GK3YcRH_ouNtj99Z7AH7kUmGqMQpUt_DzaDQin5g,Maako1,NA1,,PetChibiTeemo,2,1,True
NA1_5183727333,M6e416GitYPFy2gZQ0_vbXgSyY19tyL8lZbcwrCQubJtUxYGc7eU-S_jRVvzluI98f9E_eNePxxjHQ,KSLV587,NA1,,PetStyleTwoJinx,2,5,False
NA1_5183727333,vrEp2RUbDHfp8SAuV6PvGb862PpQm_xXwsBI6lMoXDOsQFQDOx8ZEpcDK5dReOscBcJ28hNEPC_H6w,NoRiceBro,NA1,,PetChibiSett,2,8,False
NA1_5183727333,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,16,6,False
NA1_5210591918,97kwRIYsPlznlhLjgNd18Eog0IUHuH5KbC6VE0RXtkaBbFdheuKFdyFLh_W9MoQTIuvKgJGpC8AIdg,Suwupreme,NA1,,PetPiximander,3,6,False
NA1_5210591918,JClBFxjowNbnXr_S3UUKgN_9_QKTUduK9GIcVOVaCJGgXtyDy0URZOEwPqpJD8APmsHAJgTpFJPrEg,SADESTHEMAN,1057,,PetTFTAvatar,2,4,True
NA1_5210591918,9Ph4XLRvpG9-SYXK1eg0PKYVwO5VvpNavJUiQI_zRO_CUm4VDfCZqXPAaOwFa0ad6rSm6aK0g-W9_g,Jaaylu,NA1,,PetJawDragon,3,1,True
NA1_5210591918,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,71,8,False
NA1_5210591918,-YUkHNU3Ui8JfJeXS8PxmwY2KuaBRXkp3Nm3zXxVAyu93bHRUjL0YQr_bvdEHO48iNh78-H2RH3ngA,Mashimaru,NA1,,PetChibiAhri,2,3,True
NA1_5210591918,tKTBE0V5_97pDMCP-BnkYVgV0RNJogl9cK1Cgcgmz0V_g4QD_JZHiaue9HjieNkaKIcqiBSbKldgIQ,dmar122,NA1,,PetChibiAshe,3,2,True
NA1_5210591918,APs-ji0p4c5VAZHFzlEpw6XqqhP3z6KwEWcdFK06tNcsnJ8LRwFJ0qseSZlbbauWdwrQVDhkEGGmCg,hows your hoes,NA1,,PetChibiJinx,3,7,False
NA1_5210591918,lGaTpk3Cbwyrd5oCqeo-wFMJFtURU5ATenXruAx6ef4Fm7r2XlUQhwSF0FScTxSamnQiLfDFEwqGAQ,oheyitsbrii,brii,,PetStyleTwoJinx,2,5,False
NA1_5206491217,pATe547wqgu4ROi0ywAf3Ff6MtG9L6Z8x-MU20WI60JK9zVk3nDfq4NPbQmj29IUyym8bbvsPqDlKw,JoeYoBro,NA1,,PetDSWhale,2,7,False
NA1_5206491217,bNoiqqL3peKd-_U-QQm_nEZqvbdNLhQ6A4Wz9LCyr3TvbxB1de-tOYdQjqzIL98Ni7FThiqXSSKGSQ,Just4Fun,2246,,PetDowsie,94,5,False
NA1_5206491217,tlh8PKVoXwFstIpMiK29CgUspwxlpNSFxkpP_LUnOOVYR4ktMuzzOyYnsVT4eJmmxugrP0lPOIqLOA,7heEmperory,NA1,,PetOwl,84,8,False
NA1_5206491217,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,15,6,False
NA1_5206491217,Yor4Avt2eZmAcBQdjPCalGa4Fh4r0l1fjkZABPqcRSvwki4Di2BGRXqXI1P3fM20iW880yl0aWmlhg,Jvldabaoth,ROT,,PetPoro,3,4,True
NA1_5206491217,oXti1JwD01SPYZIL_rx6dPqJdIS8sPSB59BrZ8j9ifUEfjo44izGoaa5OxhpvmZs1nPIqF5S2VZoqg,AHRI SIMP,SKTFN,,PetChoncc,11,2,True
NA1_5206491217,HsXE6CvRvCixUJI-UbN0mMMDpKImEQpiscmI9ohQzvaq3wlLEGufTa7Gw9hdYD-OSXsYs8hpwZefQw,LilBarney,7870,,PetSpiritFox,1,1,True
NA1_5206491217,54qma4AstjH4n6erp52icgP8rpC8eBMyQbHYJfo37aQQ5WHGcCRLVTACWgZAzFYlqHPtRtVimbQ04Q,puzzlebuggs,1231,,PetHundun,3,3,True
NA1_5199497719,TCLluBlgbXXAjUFrNBYOcfKkVyhh5D2OW9S1oNNd2wEcHCfEPvv6S_khxm3NCyD5QxsYOEra0pnvGg,DC God,NA1,,PetChibiKatarina,31,5,False
NA1_5199497719,0H1jrcBv_MAJBYjCQ69kWnIOXfUzS1nrb2DKVH3p-Ndm5dI1oe6Lomd1uaSiPfF_GlPl5hoOd1yuaw,Padillax,NA1,,PetTFTAvatar,5,7,False
NA1_5199497719,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,3,3,True
NA1_5199497719,z37RAQ8CaBgBWpUAp4zovCRNHahWCZBl_QG6Hg60Gh7HxJpcPcQOiywdgWKtNG0zsVBr9f1F2FTpgA,MalvoA,NA1,,PetRazorBeak,0,1,True
NA1_5199497719,mC8-07CsJM62TfAm0FHpXMECajxxkOXykv33wPPh7-4uvvwJNkFSAKuroSBoVm78VVInguuvrXKx9Q,Almo5o4naster,NA1,,PetDuckbill,2,6,False
NA1_5199497719,UnKFqk14Mjw3awLbiq2u4JXxl7sMZOxQyuR5Ts3W756DfMxvxuK9PkiWJRK-rPzmY0sUcyoO56dFHw,55Sisyphus,Goons,,PetUmbra,4,4,True
NA1_5199497719,yvtiQ3rCecy_dCt-fHPz40guDRz6NOYWV4JdK8EjHR2qR4GdPKm8Z_ebnVCd6Ddl4-mPfyDfwQzYLA,Pvpedmypants,9189,,PetGhosty,11,8,False
NA1_5199497719,HPtZUldlhJmClw5paaXodosJ_vjfqoYFd0GTDCSBSomJ4pyrZQfellEY0_laeaoqbkQ6BvfFaCLgdg,BirkBiggler,NA1,,PetBellswayer,5,2,True
NA1_5193901047,0ub2LShH3A-9dQTcASzM5D90Pa5xhTylzv7-qWPJtGoBwAvpUmRDlRYG_Vx4wPC_fkWP-adIPqbCEw,zman27p,NA1,,PetUmbra,5,5,False
NA1_5193901047,PdPq9BFff1pc9riblfgfBRTlVZhl5WWiMb81b4iF5-H4STk_BUG4FqvOpVKfCQkAqv0MhXFjJqykjQ,J1ssepi,7631,,PetChibiEkko,11,4,True
NA1_5193901047,GAxpGzcjbD-q4wZ_OpQH_u9X5UmrpGvXTXpo7jXgBVSCNS9BW4_V3DIKNqwcil8MAi7t81Rnheni9Q,çúTê ÞìgêØn,NA1,,PetGhosty,3,7,False
NA1_5193901047,Rsoaxl2-fjlpe1u_0CsFDTgRBvWXqwbkLOmJgpCx2Eb5pLXYahQMcqtCXPTOxynns6_O3JvRUpe-kQ,RealMistofDeath,NA1,,PetTFTAvatar,3,3,True
NA1_5193901047,chr3W5CUQD0wK2XqGiDBuf7yHsOsxtjhUZ59vSN9l193Oou9ZxIp7FELAeBmCOnQJa8SRvqlBde_Vg,Goth Mother,BABY,,PetChibiYuumi,2,8,False
NA1_5193901047,YDzhes4c6rX2MvwIlTGnI3W4Z-Qs0gMjctOIEiArU_GZoeGSPPE3pXoahGCKEEJzlhDox0ZwMrjHQA,Luv Yer NaCl,NA1,,PetGloop,3,2,True
NA1_5193901047,UfpJ98GHz1YmXmNL8-fPtSmOJdiJ82oKmw1bRnJ8kYUQ0IB7fTkN7LGvT3zeTpwxBC2yF8FsNr-9kw,Jphelps12,9011,,PetGargoyle,4,6,False
NA1_5193901047,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,0,1,True
NA1_5187795901,5ffspGUyMMtafzCZwrTVN7WG_nd4IAyNBgU1LjE5wrO-gVVdvRT9eDXxD_oB0ZLtJGnSHz4bZF3Teg,Kawhi,NA1,,PetChibiMalphite,1,5,False
NA1_5187795901,u-QNlChzBQNztcRIrSF9Wj9Q7pWry3UE8I0pCVufLj0WeJFVhPuFoak0dgAty4Y9PT3WZKJqzbVTxA,PokePeach,NA1,,PetPoro,2,3,True
NA1_5187795901,aIvajDuMZygViE3QpZetYBPr06y_Z7RDk3bz4yvsaxdZdXzHWQ2WOMo6n2ZhoJUH5fJAck_BIyfT0A,Mastery 7 ChoGee,NA1,,PetPoro,1,2,True
NA1_5187795901,Zf2xVpYVnfAa_PwFwDQnGDiMjR8rUS7UEbGVYTXfNnCuwLGPjEfeQbukcOpsXH0Ta4P5zJSObW3R3Q,Xco,1212,,PetShark,5,7,False
NA1_5187795901,t4tFNcCr-OFnP155Pfsg0hTTYbQvNxelsPbX9OGW4X61DIFl9LnYACCUVmGN2phpimA_HEjw3bEF9g,Stevefather,123,,PetChibiCaitlyn,1,4,True
NA1_5187795901,3ZwhjrySG4fOvrTx9KwQ5ekUDNv7NXx4CzqkfWfhlq6fxTBylz1vvLfeWY_-juvTSqbFiKWKRPiesg,Lost Kid,NA1,,PetGrumpyLion,27,8,False
NA1_5187795901,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,51,6,False
NA1_5187795901,KuylNav3QcaL-4Vdf_mtPy1BWtDMFAR_Up_wsIE3BA6U3_UDYpAQKcxEDj_GJ6HB2gKzLigA3OB_Eg,PovertyDyl,Dylan,,PetChibiYuumi,4,1,True
NA1_5202509704,OyueolU7NBMO0zg13lXFAg4CQHpWDrvttLDYJtCUHMMXNtASQIuA25v2XouroPbw5wJuKCi2ghVqWw,ItsElephantJump,NA1,,PetPoro,26,6,False
NA1_5202509704,VlMzHiEZjUcnBg5onFHd64trFfJ0Ty778Eucz3OBQ7k2e_V3yen8x22H4bku_i2jhzsXnN88PecyIg,FreshAmG20,NA1,,PetChibiJinx,2,4,True
NA1_5202509704,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,29,3,True
NA1_5202509704,XVQ2LSbhttD7YEs9wpD8K8thnB-V6bTl5rY2lB1I_m8rL7kNzEx_IsuNG8CW1K4o9FCXMZF_LVbxDQ,nicolette,aries,,PetPegasus,5,2,True
NA1_5202509704,e2uCxKB3wK4xx_VEqmfEzXq-TrUBw9_hp1wDKiQzPnGEZHIpeCeZCWt91AxlT7KYzo8OyTbgBQXPbA,Joshaconda,808,,PetChibiCaitlyn,29,7,False
NA1_5202509704,0kCWAMLHLpsbh2-i-nojo7KB9QPBMvO9_HgeIL2jVXEn7wCPBeApzcJZNM_sTe-kHlzva0_fndAwvg,gotter jotsby,NA1,,PetChibiIrelia,85,8,False
NA1_5202509704,yEHnGT5XtIVp_fIXgNmqjF5Je4DCmWazCG05dor9zW5MefMJPaYP5P75re7EMgtANdSNqzflFfsbPw,ElDark421,2104,,PetChibiEkko,5,1,True
NA1_5202509704,hWPq1tl84opYGgTXMNWBPxOqJr_bnhrZ2G-FLRvSSRe4k0bbOn2vH5DxUqW1pGi3fbalBrvunUItFw,Gholak Grimoire,NA1,,PetChibiJinx,5,5,False
NA1_5192340569,H5oCZMT-cMj_2miVBwMaonnNOaLOKi6Fz54pkP2jCcPXDi3iCFBKB2zeBVTNM9XkxoBNQ7_2XQCZ1g,Rexprvno,8057,,PetTFTAvatar,2,3,True
NA1_5192340569,wPwl5DKkzO2h-kjs9zruUh6qJJVWbX6nE3xZw_glMnmbJzGuSLGMJtKoIk6edoTHUucCs-nBd7XAgg,RitzyPixi3,NA1,,PetChibiMissFortune,5,2,True
NA1_5192340569,YtOzbqb1yXAzrgVhDnlnrdzGDmjThlYrW33D9-V50aHXszpE6SOSm4Q5ClUpak9Cv6EXlRFhfkJBNw,Hollow Remains,NA1,,PetSennaBunny,3,8,False
NA1_5192340569,iHnlv6QosmdLtJFngpgzSMjMjtoEA-QeY6cQx12RX4UpRpeTpFn3YY5hVhJMp1pjW82S_nc84KhHaw,summoner 3,NA1,,PetChibiCaitlyn,2,6,False
NA1_5192340569,RBf77i59nW2ZoyPe-s6FJTMDGtsh38XBb2h3hRcdfjoLihDU5FPS5wfC9jMtrxPe2pXV3XvTVm0LLQ,hgfthj,NA1,,PetChibiAshe,5,5,False
NA1_5192340569,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,1,True
NA1_5192340569,2OWbp28Ue6U7rpt6sdUjItO7TsY5ttBnKJ4Omq73c3IjIKDLkzqiHCV1AoYo8ZXZ6yeLRUm9SlwdgA,CloudKhatSai,12156,,PetTFTAvatar,3,4,True
NA1_5192340569,pPsS-9X2ejKTfyKKGbiwpWICzW0p3vI1kHil42UAhqI21DJGaU0k5kMCgU2MSDPnYl5XN2mQBBPjCw,Kerblegh,NA1,,PetChibiVi,3,7,False
NA1_5205646819,hA1-C38TkzApGnNbb_rNGjX2CZIzkJshQQsI1DHRKyNS9t-N4NyWjashfLCEvs6apoAlcMUy7OhI5g,Faazo,NA1,,PetChoncc,2,7,False
NA1_5205646819,m9AxnmOcEpcvUTO1lPf0SSzjDY9yoktBnHEgIDjDxTOZPojSAUIKy0y8ufiR60QpdEi2gozWjekBCg,WolfgangSenff,NA1,,PetGemTiger,9,2,True
NA1_5205646819,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,2,3,True
NA1_5205646819,1XDEfjxndNORHQJH8B6uTJy9bpVVlrZDHZTqT6SEd2jfLFj4bXoYkXxFoA-kLIbosT4dD1c4bmbfAw,CoopaLoop13,NA1,,PetBat,2,5,False
NA1_5205646819,KmvBIOVu8lUEyC1d1t0sZTH7p6A41q6njoJGkKrN-7HQHc8TzDbjd-VGGuVmltVAFuWqtSylasJ0LQ,boytels,3036,,PetChibiIrelia,2,8,False
NA1_5205646819,FvshRYlugUlj8xQeRdyJAdf-67e7HwhGDx_4RGiUD2d-gdKTmjFJjJfjd0i1Aaxb7Hno00yuO4Rv9Q,GatorGlad,1NA,,PetDSWhale,12,4,True
NA1_5205646819,NbX1nNG4q9oI9CHsnCojHX9fYDRjMJe9MFowd8f0f1Mf8wenaTCl_K1XC1EOaF_3Y5VourUKYi25uQ,Rajah Khan,NA1,,PetGemTiger,3,1,True
NA1_5205646819,LYUDGbR7qb4-FRSLoUgy9w3_PJeJwONQ1MeoYUPS-juOo39ojgdUNMLwBGdY9hxa4HHSFezdZhU7SA,Beegstation,NA1,,PetChibiEkko,3,6,False
NA1_5180242674,pzdanzFLWj-I7NIUMfMM64iUSGiWKlhjfOAsBkuE-BLULDbjyfALsIetqLP2xrWgIGYPvGcHhzhOqg,So lt Goes,NA1,,PetSmolKnifeDog,51,1,True
NA1_5180242674,GmWCOSYcq4nRbBqeGjd_n_orK41XVAreJiugp4x0hrlOUGDjjc-4isRX9UAK2bZCTjEoiQb5ZZCn8g,werttheh3ll,NA1,,PetSennaBunny,27,5,False
NA1_5180242674,vKUJlkiHDeKZIeDhw0bFZuZP9D_PxGwrmPCFX4LI-MtWfTYImTYOZuQTVH-hOAQ8gaG39LhPeKmHrQ,Emiyashiro,6203,,PetChibiGwen,50,6,False
NA1_5180242674,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,,PetChibiMissFortune,7,2,True
NA1_5180242674,H3evXBzHyjpAWOKNNHeHIe6SaKfoOjXY4C-dVKQYvYjNoEAj2ntC0Xx2InVWgH62_esTV4zCsS07Ow,Letha1,NA1,,PetShark,0,3,True
NA1_5180242674,MmLnflK9tb3Rc5Nm97457iH1Ok1m6egyUImO0m7GUDs2U6i5gT1tjd2F4NcZ-_Sbyt2Yw7bB8I2v5Q,JBR,619,,PetTFTAvatar,22,7,False
NA1_5180242674,2EugrsNAQm2_Q48ic6xlyCqfwNADis8eXT2FaG3VB5QtCtGYd_8Hsr9gpih4V5iG_57vaNF9Dm46jw,la la lost you,143,,PetChibiLulu,1,4,True
NA1_5180242674,QlfWVNO_Jj3Y36unewosMrOMEbtkwI92MhtRuDftRewUBWXytyczIky6HNIQK_EpPy6sdwhBo01ZzA,Sassy,999,,PetBellswayer,1,8,False
NA1_5206413096,Feau_FadcSlJgqto-l85PaUEaFQmkl8onUrTJyaTqfM7p54Vq_gP8ym_dqxwFikxm5-GuD5b5ExxfQ,Gl1tchedShad0w,LKTA,,PetChibiVi,2,4,True
NA1_5206413096,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,0,1,True
NA1_5206413096,3EPGJw3D7ZVTJ4vdrc2jTI4k4ngQP8ixePuC5Cm4V8e0kYEZk5Al1E9yo-38n7nAE5q6hJzndoB1hg,Hoolijuan,SLSO,,PetChibiSett,3,3,True
NA1_5206413096,gPp39TzDGIimcC7fR7DQs6N_QwGKyDMqDI30jCG7Ztz46JUHcoSV6bmwgzBW3W3Xn7jAZomKO27OUQ,CharmEarth,000,,PetChibiCaitlyn,2,8,False
NA1_5206413096,AeSy2Q9Wznmn9feiWyzeVImOzv3O_pHPMJ1aVvq-oZWDIsQx1yay6OiaMaEIrbwVq03mRTpvrfNklg,likeagroupoftree,NA1,,PetChoncc,5,5,False
NA1_5206413096,9kxX1LhQ85gjSKQPj8DxtoeqCYDv1H2PaMl38h5IhuZXmGpFMT6zY9-cvoLLAz5Z9RbcvnCe4xbzHA,muShu,0306,,PetPenguKnight,3,2,True
NA1_5206413096,Tdw7lCFnu4in3hgduxt78chXFFG64Dkn0UladhwYLeXxXr9qtToMwQXPpF8A3UlDYqVZ-909TqbDcg,mm0306,NA1,,PetDowsie,2,6,False
NA1_5206413096,Cx1HH8FJNYU2FkRhEqVvxeFQ-KrL9zHrNYUjzVUwyE-k_8vkl5TiqnnVdyt_n0mC8yMBULqdvfhg0Q,I Am A Villian,NA1,,PetGloop,31,7,False
NA1_5215903659,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,PPG Rex,PPG,1,PetScuttleCrab,1,3,True
NA1_5215903659,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,PPG Mirotix,NA1,1,PetChibiMissFortune,0,4,True
NA1_5215903659,OHAt1xo0inD34s6WA-2l8Gj5PQaaNIPBhu2-856tdMBjFQLPJDGaqhn2A4-E3KbpVuloz6OTSYhfIw,Rim Me Charles,NA1,4,PetChibiOrianna,5,2,True
NA1_5215903659,5MElIgd8yCxtoH5zEpnXvsZZtDC_SftqLvsBi81B2Jkxs-JBYYW1EKODjJbJSU0p3xXZw_1Qhj31Rg,Henny,6989,2,PetChibiAatrox,4,8,False
NA1_5215903659,Sd-HlRupzhPtGaPEc84dNJVKr-VsL56t21qWm5ku-FoeFgJcxoD3rqips3XDrCBxYlgzWk4iCCvEDQ,Some Pro Plays,NA1,2,PetChibiTeemo,8,7,False
NA1_5215903659,Sv1AKKTkO7B-KKaMeN5FillnKOXqO2-K82wQQIOuhcsf-2K8kjDOXJPr7UhBXq0iM7Rg1tppm8PGqQ,exuberantrat,NA1,4,PetGargoyle,1,1,True
NA1_5215903659,5OhAifSPZyuowpKaKSc32699T2auOtXEhdkYsKt7vY4FBX1YVG5R66VgWe03voiloiHH8el80Nr8sA,Koronex,NA1,3,PetChibiCaitlyn,25,5,False
NA1_5215903659,Y7gtETOCbg00m4xrqsTOei19LFBKEkXmhHozfmgxpLFAHh3Z5s0WZc3qs1VZL1mdYKNQCNjdI_CwAg,Fire99,8021,3,PetChibiEzreal,1,6,False
NA1_5210628465,aoP8Ww3NE0pQ5TpJo1RoORj2yRW6uwrDMLWBZ2ltDpMTM_P7F0wRe0EUdU2k1d5K8sTKtBSG2ED63Q,AlotOfFishes,7429,,PetGemTiger,7,2,True
NA1_5210628465,W-8UxdwZR4K_oVqoqd6UgMJ9zNj9_ui-m2mvmIMFpMWk3BeLT9tQxYSPtxtDOsFBMPFcPI-SHKQXAw,Escanor8004,NA1,,PetSpiritFox,3,7,False
NA1_5210628465,iTVZ501PyZA3ffQcwDVI_0o1auQfr7RQed7yp5WEAn-umgP9vu1uVaCNsb4BdB157xz5ocLXiHXQjQ,CheekyMoguel,3875,,PetKoala,3,4,True
NA1_5210628465,-WaQLcyILNpbYveetMmwj1E5y9zmzLaU27vyMkBw6B8r0V8FdUt2VHmzZgdbiEeB7WIy3aSY06gPfQ,ReportUsername,12345,,PetTFTAvatar,1,1,True
NA1_5210628465,b-qR0D6qt-pklPMvfwcjz1Dv44fP1O_zzTf5uJP3otmiMo6tQLetZ2FLWooERAJK1N2NwL2smq3ecA,DreamKnightmares,NA1,,PetPegasus,5,6,False
NA1_5210628465,MCNrOuCbvixsrRmjLDGuVQ24O0RfgkoHnnMapEmZrJJKSmWBgaNvh3iPzvd00g8nxUe4Lz8JNCZZ5Q,GnolNart,7426,,PetTFTAvatar,3,3,True
NA1_5210628465,vSRHnHk1_JHI0sP44NXB6kWGr6ALsgzrE9SnHn0LYOPAReWAvb-aI8zOeGunlymAdCDKD7nLISoiOQ,Rosen06,NA1,,PetTFTAvatar,38,5,False
NA1_5210628465,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,6,8,False
NA1_5192362357,4hv9V1isuuOAXSE7B02TUaPUaUUwYonBrxP3972Ewicf6cO7TPGv6-fNsk71Ad3B6658QeDFG0GDzA,Pdaddyphatty,5746,,PetChibiYasuo,1,2,True
NA1_5192362357,WZdnQUp4oLOPJbWUS28axMFyAqr_trHltn30gBx6vfZXuslfYAYxdnuHK2Vj79zsT_7rBpEkaVy5LQ,Infinite King,NA1,,PetChibiGwen,1,1,True
NA1_5192362357,qwyBVT-_tYpL6WAnAUyvBojeOULIimXJhtbSfwAVtQ-WxS1iwZnBMnvYMZF2cCswca2pZi2u600U9Q,Mommytinny,NA1,,PetPoro,36,7,False
NA1_5192362357,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,StuckStepLaner,NA1,,PetTFTAvatar,4,4,True
NA1_5192362357,v3jgYqo4qu14Pq6wlMtMlfOFyLlyVW2RYbgCp-JU3At66Wbm_bLPvBxO1WF8jul6S9vvcGd3Phw48w,Caius UwU,NA1,,PetStyleTwoJinx,2,3,True
NA1_5192362357,IbUimCfDK61u7aadAjsOHScQnM3dMVb0dSq9K9r6EKwX-0TTfnH53295ae16FozO-x9F0Hgx5GlzEA,SoSoJack22,SoSo,,PetOwl,22,5,False
NA1_5192362357,JAOyTSlytfk5jjZ4kl_LbVXBrh78r9kSZtS1D0u6FmWZEufFz8ptaXGRono1Snn0TML3P2nsN6aMpQ,kenshin,9864,,PetSGShisa,2,6,False
NA1_5192362357,2JqN8BU9fddM7j1V3ha3dMtJgdHXrYveD_PhvWuGM0PkERDcPcAZP5bpV4o4LAYB8xO1eGrAfwy5GQ,wackshot55,NA1,,PetGemTiger,43,8,False
NA1_5192565036,DF6soNUTGUX6-YiLzutAyDo4_BzCqsBy6HUXPou5EQdBchHWCh8CmUcy5CeGESrFoTfRP0e3GeLB-A,5kyb0rn,NA1,,PetChibiIrelia,5,2,True
NA1_5192565036,60KCjxiD_EYiWqofu0eduDmvIQUusPKdqpluIhny43Pz_wvZCmzQyo4pZuOGekNxA0i-wrMmq8mTBg,CaptinTrashPanda,3346,,PetPenguKnight,2,4,True
NA1_5192565036,z8MxCHGfOLBE5Ud2WK7x3pwcT54gS4ozDNK7riAowRhYTqR0kwh_MKZAoQgQYr_mG-5S3EB409EHew,Decadus,NA1,,PetChibiAhri,2,7,False
NA1_5192565036,zz8w82-2hR0zq42Ddzrbg8qBg05bTnh7TYi9PtbdE0zFurPGGo7GUwDgTm2IhDF_cHvKipO1UJ0NBg,Meaooooooooooooo,3007,,PetCreepyCat,1,1,True
